date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:56:10	2823/2823	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:28%20GMT	http://hrh.name/hypermedia/assist.php?highlight=1	/home/hrh/websites/timm/hrh.name/hypermedia/assist8993.html	(from http://hrh.name/hypermedia/assist.php)
01:56:11	2642/2642	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:28%20GMT	http://hrh.name/hypermedia/assist.php?category=1	/home/hrh/websites/timm/hrh.name/hypermedia/assist7a81.html	(from http://hrh.name/hypermedia/assist.php)
01:56:11	11157/11157	---M--	200	added ('OK')	image/jpeg	etag:%222b95-5367c5f85c480%22	http://hrh.name/hypermedia/images/logo_tim_music.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/logo_tim_music.jpg	(from http://hrh.name/hypermedia/sl.php)
01:56:11	2642/2642	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:28%20GMT	http://hrh.name/hypermedia/assist.php?category=2	/home/hrh/websites/timm/hrh.name/hypermedia/assist9297.html	(from http://hrh.name/hypermedia/assist.php)
01:56:11	1022/1022	---M--	200	added ('OK')	image/png	etag:%223fe-5367c85c9e900%22	http://hrh.name/hypermedia/images/pay.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/pay.png	(from http://hrh.name/hypermedia/assist.php)
01:56:11	2642/2642	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:29%20GMT	http://hrh.name/hypermedia/assist.php?category=3	/home/hrh/websites/timm/hrh.name/hypermedia/assistdb58.html	(from http://hrh.name/hypermedia/assist.php)
01:56:12	2360/2360	---M--	200	added ('OK')	image/png	etag:%22938-5367c8643fb00%22	http://hrh.name/hypermedia/images/texh.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/texh.png	(from http://hrh.name/hypermedia/assist.php)
01:56:12	2844/2844	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:29%20GMT	http://hrh.name/hypermedia/assist.php?category=4	/home/hrh/websites/timm/hrh.name/hypermedia/assist3eca.html	(from http://hrh.name/hypermedia/assist.php)
01:56:12	3482/3482	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:29%20GMT	http://hrh.name/hypermedia/oneassist.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/oneassist681a.html	(from http://hrh.name/hypermedia/assist.php)
01:56:12	4558/4558	---M--	200	added ('OK')	image/png	etag:%2211ce-5367c869f8880%22	http://hrh.name/hypermedia/images/sl.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/sl.png	(from http://hrh.name/hypermedia/assist.php)
01:56:15	11302/11302	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202016%2000:08:30%20GMT	http://hrh.name/hypermedia/testemonials.php	/home/hrh/websites/timm/hrh.name/hypermedia/testemonials.php	(from http://hrh.name/hypermedia/projects.php)
01:56:19	50656/50656	---M--	200	added ('OK')	image/jpeg	etag:%22c5e0-536720ffd8d80%22	http://hrh.name/hypermedia/images/5.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/5.jpg	(from http://hrh.name/hypermedia/testimonials.php)
01:56:20	32052/32052	---M--	200	added ('OK')	image/jpeg	etag:%227d34-53672799c2080%22	http://hrh.name/hypermedia/images/6.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/6.jpg	(from http://hrh.name/hypermedia/projects.php)
